potsdam,Queen size headboard,00B0B_dO6n9GfUG4t,10
potsdam,Cedar chest,00e0e_hHCKVNFfVfk,25
potsdam,Oak 3 drawer dresser,01313_90EFlj5T7St,225
potsdam,Round table,00r0r_9DuuwMh06FS,125
potsdam,Hutch,00h0h_1qmJGjpvxnp,350
potsdam,Lamp with wood base,00Y0Y_cMPswppxL4T,5
potsdam,3 seater sofa,00P0P_922LwZr0Asb,50
potsdam,Treadmill,00B0B_kn17r3Dny7r,75
potsdam,Footstool,00X0X_lJboUaoBJh9,25
potsdam,Wood chair/stepstool,00808_dWrkNlVJ5U8,10
potsdam,Wrought Iron Queen ~ King Headboard,00M0M_btcZgZnz7Dj,40
potsdam,Entertainment center,00W0W_3AS1BRDnWpA,50
potsdam,Solid oak computer desk,00x0x_51ZKe1vKRwB,100
potsdam,Island Table For Sale,00n0n_9TB5zcQZShS,100
potsdam,Hand made cherry live edge coffee table,00p0p_e4Ypc7HVqV2,750
potsdam,Hand made live edge Black Walnut coffee table,00N0N_xPooL1wH22,750
potsdam,Hutch,00000_4bi3ciCyqYe,95
potsdam,Dresser / changing table,00z0z_kGZMLZPUONI,50
potsdam,Estate furniture: Bedroom-chairs-desks-tables Malone,00G0G_eAUydD8stBh,1
potsdam,Table,00H0H_64eDqq7ln5x,20
potsdam,Rolling Microwave or TV cart Potsdam,00J0J_672wzWtf3HN,10
potsdam,Black solid wood dresser. Potsdam,00000_uTkEw5Q5YI,50
potsdam,Harvest Tabnle,00a0a_8bpvluIZbTj,650
potsdam,Futon,00k0k_8GTCZ6jJOwb,20
potsdam,This End Up Coffee Table,00Q0Q_1FAJRQvNe,15
potsdam,Vintage Wood Desk Chair,00r0r_fOF9cYUDg3A,35
potsdam,Grey sectional couch,00P0P_j98Aj2otW1Y,1500
potsdam,Queen size bed complete set,00404_fwix23h3vSh,100
potsdam,Stickley Solid Cherry Dining Table and 8 Chairs,00r0r_5ANvRXFoOSq,3750
potsdam,table and 4 chairs,00M0M_53Dq9doZzyO,35
potsdam,White Bedroom Wicker Furniture,00o0o_5d9zKJc0KRw,150
potsdam,Deck Furniture,00606_fm0t5eIYQ7j,100
potsdam,Sofa and loveseat,00y0y_d9eDF2CqNM2,450
potsdam,Kitchen table,,200
potsdam,Booth table set,00W0W_5H1wM25AceT,500
potsdam,Rustic Amish hickory childrens table and chairs,00202_8myoOaQrLSD,
potsdam,Older hutch with glass doors,00x0x_gIxpTHCppwd,
potsdam,Twin bed with maple headboard,00n0n_1MloeqxGLOU,100
potsdam,Couch with Chaise,,1000
potsdam,Log Beds For Sale,00w0w_3EJCOacfKgO,600
potsdam,vintage turquoise Formica table with 4 chairs,00e0e_586z1Shlswx,450
potsdam,Bar Top For Sale,00d0d_60yDW0JXX6i,150
potsdam,Three piece bedroom set,00Y0Y_a3lPta7GCQX,500
potsdam,Gel Pillow Top Full Size Mattress,01212_kDyuo2DdQqV,200
potsdam,Dresser w/mirror,00L0L_dspgNPkQ87d,100
potsdam,"Mid-Century Danish Couch, Sofa",00U0U_5npvqmCz3Ry,600
potsdam,3 Chrome Base Swivel Chairs,,40
potsdam,Cabinet,00n0n_3XDYMexs9kd,200
potsdam,Beautiful Solid Oak Pedestal Dining Table,00G0G_jajq83Wiv0s,125
potsdam,Reclining couch,01717_1dDWIdSggb8,300
potsdam,"Nice Chandelier, great condition",00b0b_1ILp6DCjNfa,80
potsdam,Wicker Coffee Table,00e0e_20Dpy00V1Ir,100
potsdam,Entertainment center,00q0q_9rCibv7dJIU,30
potsdam,Queen bed frame with memory foam mattress,00G0G_wuUed4vTWJ,1400
potsdam,Folding table for sale,00o0o_75iOYmS0KO4,100
potsdam,60 inch bathroom vanity,00909_l7J7haOA2WK,150
potsdam,Loveseat for Sale,,200
potsdam,Elegant Floral Sofa For Sale,,200
potsdam,Dough Box style table,00404_drnXpyrSU0Y,50
potsdam,2 Tiered Table,00z0z_bs2hr9oswTt,25
potsdam,NEW King Size Bed with Frame (we paid $1157.74),00d0d_clvsPnHFgxn,800
potsdam,Solid Oak Bedroom Set,00K0K_jBKvOIJst0t,1200
potsdam,Hand Made Custom Tables,00909_jKpdcUyVPA6,100
potsdam,Sofa,00202_4wDbUIYrDIs,275
potsdam,Dresser for Sale,00w0w_lYx3twRYIoZ,55
potsdam,2 NEW OAK MISSION STYLE CHAIRS,00v0v_aXxE5smH2mG,225
potsdam,"Clothing racks, Dressing rooms, Wooden Hangars",00F0F_lLJfXK0jpno,1
potsdam,Solid wood bar stool,01212_ksS34f45pIw,20
potsdam,"Walnut dining table - with 2 leaves, price reduced",00x0x_4y9f8nE0T01,250
potsdam,Hutch,00g0g_jc2qHbiLNDF,450
potsdam,"bed, hospital type, electric",,250
potsdam,Moosehead Collection Hardwood Glass Door China Cabinet,00z0z_avDBoAI7iAz,350
potsdam,Corner Computer Desk,00R0R_b4ZwHQMKMCW,100
potsdam,Couch,01717_cUwNuWCU92z,120
potsdam,Bedroom furniture,00707_5u1yJCmpD9B,300
potsdam,Blue upholstery rocking chair,00p0p_8AB52chUSdv,50
potsdam,Funky mid-century side chair,00h0h_1x0N8uGhEwQ,50
potsdam,Handmade lamp stand,00Z0Z_cCWyA4kv7QY,25
potsdam,White pleather sofa bed,01010_i9dN7SWNUZ6,75
potsdam,Lovely and comfie armchair,00F0F_3lrCzqjB8lW,50
potsdam,Oak Table,00808_8bmXyK2L40v,50
potsdam,for sale,,
potsdam,Wood Bench,00D0D_5djRIcnHksX,25
potsdam,Sofa for Sale,01212_kwsXszB8a3o,350
potsdam,Vanity with Sink  and also Bathtub,00A0A_lC8LduvBk9W,250
potsdam,Leather recliner,00909_7O5bx5FwtAj,90
potsdam,Wood Free-standing Bar,00U0U_kspet3syjs8,100
potsdam,"Huge Mirror (53 1/2"" x 92"")",01010_bT3KydWKFoQ,100
potsdam,King Size Mattress & Box Spring,00k0k_bFAtrQKFGUV,650
potsdam,Leaving Town. Clean Mattress and Boxspring,01010_8yBlepRl9gd,200
potsdam,Dresser,00707_4udhGJUUzkp,100
potsdam,Twin Bed Frame,00t0t_jERaFlLPCii,30
potsdam,Vintage School Art Activity Table,00i0i_bPhDmWhpLTv,250
potsdam,Couch and Chair with foot stool,00D0D_9ORjUJVt0Xa,50
potsdam,Huge chaise lounge chair,01515_fs1LwmnZGsa,90
potsdam,Wood Rocking Chair,00x0x_bwPvPmYXQV2,25
potsdam,Used Hotel Furniture ( Major Brand Remodeling),00l0l_9JxYGWSlENB,
potsdam,Hutch,00j0j_bUZsrjS19wJ,50
potsdam,Brown end stand with lamp,00L0L_hgF198XtsNl,10
potsdam,Mirrors,,30
potsdam,Furniture,00S0S_bORSvwJXGhj,40
potsdam,Wooden stools,00U0U_8zMwwxyVYUp,10
potsdam,Glider (blue cushions),00J0J_4AzVHYVhfwH,55
potsdam,Cedar Chest,00e0e_3MbTxnOhbMr,200
potsdam,"Antique brass bed, price reduced",01010_hgkRlewbD4U,125
potsdam,Mission Style Hutch,00z0z_aahDeKi5Wz3,300
potsdam,Twin bed frame mattress and box spring,00P0P_bhm0X6g68n8,125
potsdam,Beautiful kitchen table & chairs,,165
potsdam,Kitchen table and six chairs,00M0M_c1kED0p3nIp,150
potsdam,Two Plastic Drawers,01414_6woKkMntPGg,5
potsdam,Sofa in excellent condition,00U0U_1TxE67ysdQU,300
potsdam,China cabinet,00J0J_bkaA6VYPY3N,100
potsdam,Sectional,00101_7gJOeET1d9t,200
potsdam,Mid-Century Modern 70's Tulip glass top table with Lucite 4 Chairs,00G0G_8N4knQbPKAT,250
potsdam,Laptop Desk,01515_k0zDRDTwNar,15
potsdam,"Desks, chairs, shelves, glass display",00707_lNftJEaF8Kk,30
potsdam,"Desks, chairs, shelves, glass display",00707_lNftJEaF8Kk,30
potsdam,Oak Glider (blue cushions),00J0J_4AzVHYVhfwH,90
potsdam,Leather Sofa (double recliner),00707_7OHMrlNOMqF,250
potsdam,Booth/table set,00W0W_5H1wM25AceT,500
potsdam,Dining Table & Chairs - Pottery Barn,00303_dqXmu0TThCQ,200
potsdam,"Small Couch, comes out to be a bed.",01111_7deH5JTu3nT,20
potsdam,Braxton Culler wicker high back white sofa,00b0b_larcTMIHj9t,350
potsdam,Rocking Chair,00p0p_gTSpn6rurkr,100
potsdam,Oak Rocker glider,00o0o_cQfrresWkoI,100
potsdam,Awesome Console Tv on Swivel Base,00q0q_fvOKOBobcek,125
potsdam,Glass TV Stand,01515_abFSRKS1kKU,40
potsdam,Vintage armoir,00f0f_e2zKe0hiSn1,300
potsdam,Canopy Bed Queen Size,00D0D_kMKeEb4a3Pr,700
potsdam,Dresser,00g0g_7kdatqma6Y4,75
potsdam,TV Armoire,00x0x_hrhmlIWfFOo,300
